feature,importance
B_10_last,1.523513531751499
B_11_last,1.9553946196944225
B_12_last,0.5590892564882922
B_13_last,0.45260629486813253
B_14_last,0.9486540771003116
B_15_last,0.4740791968189719
B_16_last,2.0571040572902017
B_17_last,1.1178151777321546
B_18_last,1.6663178421538758
B_19_last,0.5129090723708234
B_1_last,1.4662506838877234
B_20_last,1.3977172442333763
B_21_last,0.49091622533785545
B_22_last,0.3146019520343172
B_23_last,2.0641787628147688
B_24_last,0.6603523608353907
B_25_last,0.7554495050488825
B_26_last,0.625275942083449
B_27_last,0.4795735615666045
B_28_last,1.1126471847597896
B_29_last,0.23938961106504514
B_2_last,1.7320126539021103
B_30_last,0.0685665048827448
B_30_te_last,0.22149481698698884
B_31_last,0.007193978247743781
B_32_last,0.10266835474010338
B_33_last,0.5955004499640749
B_36_last,0.5170297314508187
B_37_last,1.0465892801157632
B_38_last,0.8575113712623676
B_38_te_last,0.6359036235802519
B_39_last,0.07037557818517307
B_3_last,1.773662824575481
B_40_last,1.6774563882335571
B_41_last,0.0325463366472946
B_42_last,0.05883483541654191
B_4_last,1.2308353196459232
B_5_last,2.1549411362123503
B_6_last,1.56078477685499
B_7_last,3.1433819460446335
B_8_last,0.6527436284375028
B_9_last,1.7592202570003797
D_102_last,0.27042630017316577
D_103_last,0.16927570042427623
D_104_last,0.29714093147348386
D_105_last,0.7242413682343564
D_106_last,0.18446470118365577
D_107_last,0.1009564456031215
D_108_last,0.028067407928426606
D_109_last,0.005017898066543291
D_110_last,0.09424019250224049
D_111_last,0.0185266123674104
D_112_last,0.5626588832994409
D_113_last,0.10813028418075873
D_114_last,0.22187947509796083
D_114_te_last,0.41712561265699755
D_115_last,0.6869149199043848
D_116_last,0.04155822701030935
D_116_te_last,0.033222282064251714
D_117_last,0.1727198019413393
D_117_te_last,0.2648451026022781
D_118_last,0.35295834052082886
D_119_last,0.48980935062040354
D_120_last,0.3398428866852403
D_120_te_last,0.6222865643400414
D_121_last,0.9659283489405573
D_122_last,0.342937739342466
D_123_last,0.0450738542259651
D_124_last,0.22499523855299258
D_125_last,0.03660398051464973
D_126_last,0.0402624951094051
D_126_te_last,0.04765351644554452
D_127_last,0.0
D_128_last,0.47399348396194374
D_129_last,0.2595269253541687
D_130_last,0.30121616372692284
D_131_last,0.24790802434142226
D_132_last,0.30325063234869387
D_133_last,0.48045713269603546
D_134_last,0.3537666876985775
D_135_last,0.09659398235856524
D_136_last,0.19933238609686285
D_137_last,0.04538037892820695
D_138_last,0.05770792549623144
D_139_last,0.1184350370558964
D_140_last,0.05821105837905883
D_141_last,0.1914883545964684
D_142_last,0.2649590333151005
D_143_last,0.09721849015972328
D_144_last,0.30998223401219294
D_145_last,0.08171914935233322
D_39_last,5.040848381674377
D_41_last,1.0035548218600847
D_42_last,1.2157977166269116
D_43_last,1.4035409520221127
D_44_last,0.7048699525958274
D_45_last,1.3074082840237735
D_46_last,0.731305521582425
D_47_last,1.0494889456894614
D_48_last,1.6001180193339781
D_49_last,0.4616596802272188
D_50_last,1.0873680849491036
D_51_last,0.3676299815953375
D_52_last,1.1221912055016183
D_53_last,1.0539914178947225
D_54_last,0.7350330969500923
D_55_last,1.6084386910468211
D_56_last,1.2697167847463087
D_58_last,1.3589729672653839
D_59_last,0.6602876578577113
D_60_last,0.853160213909092
D_61_last,2.130565872801254
D_62_last,1.8765286785714357
D_63_te_last,0.14592950151280645
D_64_te_last,0.3966767720748694
D_65_last,0.350377690306932
D_66_last,0.03724610544673114
D_66_te_last,0.0942878429264248
D_68_last,0.5098278519458462
D_68_te_last,0.20355880590875272
D_69_last,0.3031941093364372
D_70_last,0.15179987507895631
D_71_last,0.4906900115038158
D_72_last,0.10949065470698856
D_73_last,0.07943787242330465
D_74_last,0.4593337752750881
D_75_last,1.0218210001935948
D_76_last,0.5405548432532314
D_77_last,2.077406363841896
D_78_last,0.055783520696857034
D_79_last,0.17197974730394494
D_80_last,0.12792044696819485
D_81_last,0.052997356530228246
D_82_last,0.17042137347588732
D_83_last,0.046911853700337625
D_84_last,0.18302229300588058
D_86_last,8.951198019860754e-08
D_87_last,0.0
D_88_last,0.05244875245364902
D_89_last,0.07053342379065267
D_91_last,0.2240944105872727
D_92_last,0.05550300497973376
D_93_last,0.006456715981591428
D_94_last,0.09063502104953465
D_96_last,0.03425199521861235
P_2_last,6.229811505453908
P_3_last,1.4117268361740445
P_4_last,0.4245539435348044
R_10_last,0.3638711036634695
R_11_last,0.44490303249662927
R_12_last,0.14127121317285513
R_13_last,0.13118074979185926
R_14_last,0.08350529795913575
R_15_last,0.015130614234335114
R_16_last,0.18959878665068908
R_17_last,0.027114417611355954
R_18_last,0.0015000750017202975
R_19_last,0.012356178153927942
R_1_last,0.8922596338367804
R_20_last,0.04148336870810204
R_21_last,0.005421073211326897
R_22_last,0.009297586109778766
R_23_last,0.00012378671891902123
R_24_last,0.039823458046859744
R_25_last,0.007722598035288857
R_26_last,0.08241973211049242
R_27_last,0.6102896759289252
R_28_last,0.008186860171301477
R_2_last,1.007277823062556
R_3_last,0.15565341658502288
R_4_last,0.32172556828005877
R_5_last,1.0208153063939112
R_6_last,0.6982737713553576
R_7_last,0.8658203989325418
R_8_last,0.29345688360200806
R_9_last,0.05758072519027513
S_11_last,0.3420995859022441
S_12_last,0.6671496484497521
S_13_last,0.5977530144294627
S_15_last,0.22235921760195643
S_16_last,0.3200955784290027
S_17_last,0.37526373940838675
S_18_last,0.0033824023166936995
S_19_last,0.25691109365152615
S_20_last,0.010046819113933904
S_22_last,0.4967366465887042
S_23_last,0.42893026371054316
S_24_last,0.6712980442359245
S_25_last,0.505926894313961
S_26_last,0.46654041275007807
S_27_last,0.4713587977053589
S_3_last,1.239013138046234
S_5_last,0.460937859348853
S_6_last,0.024445969869325995
S_7_last,1.7796566142202344
S_8_last,0.5837807637911362
S_9_last,0.8790423061120949
day_last,0.3680646983883376
day_te_last,0.27966965224544177
days_diff_last,0.3745574966915279
month_last,0.0
month_te_last,0.0
pred_no_agg_diff_last,5.139231552959063
pred_no_agg_last,21.23958138141879
seasonality_m_last,0.1683528486309368
seasonality_y_last,0.35803381520903493
year_last,0.0
year_te_last,0.0
