feature,importance
B_10_mean,34.61602449417114
B_11_mean,92.3758134841919
B_12_mean,33.434879302978516
B_13_mean,34.85217761993408
B_14_mean,33.990936279296875
B_15_mean,27.748711585998535
B_16_mean,39.1315860748291
B_17_mean,54.842390060424805
B_18_mean,67.39630603790283
B_19_mean,40.266212463378906
B_1_mean,360.7317943572998
B_20_mean,51.59170866012573
B_21_mean,46.243624687194824
B_22_mean,599.9778518676758
B_23_mean,110.64070510864258
B_24_mean,27.306116580963135
B_25_mean,30.55189847946167
B_26_mean,78.86651802062988
B_27_mean,27.113601684570312
B_28_mean,29.60526180267334
B_29_mean,33.00549602508545
B_2_mean,407.2476348876953
B_30_mean,234.5118923187256
B_30_te_mean,144.48659133911133
B_31_mean,25.086349487304688
B_32_mean,27.11241102218628
B_33_mean,113.36733627319336
B_36_mean,29.885927200317383
B_37_mean,126.8757677078247
B_38_mean,37.6288743019104
B_38_te_mean,73.47784900665283
B_39_mean,60.20500087738037
B_3_mean,102.58778285980225
B_40_mean,31.57844829559326
B_41_mean,29.660455226898193
B_42_mean,18.946134090423584
B_4_mean,60.27341842651367
B_5_mean,68.4798059463501
B_6_mean,33.11728858947754
B_7_mean,220.90382957458496
B_8_mean,109.69211530685425
B_9_mean,864.7737426757812
D_102_mean,28.78299570083618
D_103_mean,28.51730442047119
D_104_mean,27.726391315460205
D_105_mean,30.474411010742188
D_106_mean,43.98316049575806
D_107_mean,27.115248203277588
D_108_mean,30.21292543411255
D_109_mean,8.99676513671875
D_110_mean,74.32776737213135
D_111_mean,76.58377504348755
D_112_mean,77.0076265335083
D_113_mean,33.68492412567139
D_114_mean,40.831838607788086
D_114_te_mean,36.96690273284912
D_115_mean,27.14640474319458
D_116_mean,92.7761287689209
D_116_te_mean,51.59022378921509
D_117_mean,25.908605098724365
D_117_te_mean,30.13714599609375
D_118_mean,30.013662338256836
D_119_mean,29.84102153778076
D_120_mean,33.3223295211792
D_120_te_mean,43.91476106643677
D_121_mean,29.361729621887207
D_122_mean,28.13305950164795
D_123_mean,57.15622138977051
D_124_mean,27.730661392211914
D_125_mean,50.38373899459839
D_126_mean,27.61351728439331
D_126_te_mean,30.55309772491455
D_127_mean,40.825300216674805
D_128_mean,33.71923112869263
D_129_mean,60.286338806152344
D_130_mean,27.592031478881836
D_131_mean,40.66061782836914
D_132_mean,66.7554578781128
D_133_mean,30.1065616607666
D_134_mean,31.92837619781494
D_135_mean,27.14004945755005
D_136_mean,26.91834831237793
D_137_mean,28.20478630065918
D_138_mean,25.969963550567627
D_139_mean,28.39365530014038
D_140_mean,31.492796897888184
D_141_mean,26.97571325302124
D_142_mean,27.127835750579834
D_143_mean,32.17341899871826
D_144_mean,26.654836654663086
D_145_mean,30.708611011505127
D_39_mean,69.03606224060059
D_41_mean,86.84128475189209
D_42_mean,276.33570861816406
D_43_mean,66.88935947418213
D_44_mean,502.4275245666504
D_45_mean,95.73608016967773
D_46_mean,73.43841075897217
D_47_mean,39.60317420959473
D_48_mean,713.9644393920898
D_49_mean,67.54905605316162
D_50_mean,63.070777893066406
D_51_mean,108.57518768310547
D_52_mean,40.85305833816528
D_53_mean,39.113001346588135
D_54_mean,172.8672752380371
D_55_mean,33.79859209060669
D_56_mean,45.830520153045654
D_58_mean,35.65025329589844
D_59_mean,31.104863166809082
D_60_mean,32.67646312713623
D_61_mean,106.52848720550537
D_62_mean,106.45167827606201
D_63_mean,27.92817258834839
