feature,importance
B_10_max,56.144341468811035
B_11_max,45.850051403045654
B_12_max,60.905548095703125
B_13_max,33.13717555999756
B_14_max,40.994357109069824
B_15_max,29.370344638824463
B_16_max,57.06552314758301
B_17_max,37.83763313293457
B_18_max,44.7680549621582
B_19_max,38.214871883392334
B_1_max,69.12047863006592
B_20_max,76.84296417236328
B_21_max,32.50125074386597
B_22_max,894.5068206787109
B_23_max,88.27212619781494
B_24_max,27.62092161178589
B_25_max,32.80086851119995
B_26_max,44.32149600982666
B_27_max,27.52315330505371
B_28_max,29.514984607696533
B_29_max,33.82709264755249
B_2_max,94.7087516784668
B_30_max,293.22394275665283
B_30_te_max,1131.4475288391113
B_32_max,34.99559736251831
B_33_max,107.82085609436035
B_36_max,26.273611545562744
B_37_max,54.698607444763184
B_38_max,148.6310739517212
B_38_te_max,391.9024257659912
B_39_max,50.4235258102417
B_3_max,334.1550178527832
B_40_max,34.6876163482666
B_41_max,25.196136474609375
B_42_max,23.588205575942993
B_4_max,83.7169017791748
B_5_max,104.12177848815918
B_6_max,37.43438243865967
B_7_max,116.74317169189453
B_8_max,37.128897190093994
B_9_max,1012.5478820800781
D_102_max,28.862269401550293
D_103_max,28.473692893981934
D_104_max,27.48726224899292
D_105_max,28.423954963684082
D_106_max,37.59895706176758
D_107_max,27.931748867034912
D_108_max,37.97898006439209
D_110_max,66.59970664978027
D_111_max,127.31503105163574
D_112_max,64.39611721038818
D_113_max,34.2394061088562
D_114_max,30.024267196655273
D_114_te_max,54.21439266204834
D_115_max,27.85990047454834
D_116_max,12.06927227973938
D_116_te_max,90.10566282272339
D_117_max,24.460997104644775
D_117_te_max,32.60950708389282
D_118_max,29.00594186782837
D_119_max,28.757797241210938
D_120_max,68.959792137146
D_120_te_max,64.24146175384521
D_121_max,31.726961135864258
D_122_max,33.236721992492676
D_123_max,51.77941608428955
D_124_max,28.246681690216064
D_125_max,37.84671497344971
D_126_max,26.76891803741455
D_126_te_max,32.79245615005493
D_127_max,42.59086751937866
D_128_max,33.64269399642944
D_129_max,102.20025157928467
D_130_max,26.29128122329712
D_131_max,33.22640562057495
D_132_max,60.90691661834717
D_133_max,30.791460037231445
D_134_max,28.650538444519043
D_135_max,26.16874599456787
D_136_max,26.079867839813232
D_137_max,26.506134510040283
D_138_max,30.34961462020874
D_139_max,37.09036588668823
D_140_max,23.860461235046387
D_141_max,30.840454578399658
D_142_max,28.98326826095581
D_143_max,32.62976121902466
D_144_max,25.900786876678467
D_145_max,30.29285430908203
D_39_max,205.5682144165039
D_41_max,88.1685380935669
D_42_max,327.87622451782227
D_43_max,47.407304763793945
D_44_max,1663.2762756347656
D_45_max,106.43932914733887
D_46_max,49.63637638092041
D_47_max,34.3112154006958
D_48_max,85.7314453125
D_49_max,61.01217079162598
D_50_max,60.98754024505615
D_51_max,98.37675666809082
D_52_max,40.1102032661438
D_53_max,35.360658168792725
D_54_max,25.00183868408203
D_55_max,34.42650842666626
D_56_max,48.31006908416748
D_58_max,38.292067527770996
D_59_max,34.56775760650635
D_60_max,32.08301877975464
D_61_max,31.34204864501953
D_62_max,56.59414196014404
D_63_te_max,32.54348182678223
D_64_max,30.220062255859375
D_64_te_max,31.583130359649658
D_65_max,116.59225845336914
D_66_max,54.517090797424316
D_66_te_max,30.541232109069824
D_68_max,27.24842071533203
D_68_te_max,31.271867275238037
D_69_max,28.267367362976074
D_70_max,35.331782817840576
D_71_max,31.967947959899902
D_72_max,38.72103691101074
D_73_max,22.119991302490234
D_74_max,39.47417211532593
D_75_max,64.64433670043945
D_76_max,29.774465084075928
D_77_max,46.383026123046875
D_78_max,138.42531776428223
D_79_max,52.49612855911255
D_80_max,36.910930156707764
D_81_max,26.759723663330078
D_82_max,46.5639271736145
D_83_max,27.907898426055908
D_84_max,67.87475109100342
D_86_max,24.44794750213623
D_87_max,24.328201293945312
D_88_max,19.912278175354004
D_89_max,30.250977516174316
D_91_max,49.60676574707031
D_92_max,29.57382822036743
D_93_max,4.945931434631348
D_94_max,15.64379334449768
D_96_max,30.35234785079956
P_2_max,1904.8129577636719
P_3_max,107.1568546295166
P_4_max,40.36780023574829
R_10_max,884.61887550354
